artist,album,track_name,track_id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Ylvis,Truckers Hitch,Truckers Hitch,67idSd8EcILdQkOdMNQHgg,2014,0,0.73,0.934,10,-3.58,1,0.0624,1.24e-05,0.0958,0.427,127.973,203500,4
Donkeyboy,Hero,Hero,18QI3gnqDmKACCcsHEp8kq,2014,13,0.76,0.809,0,-2.808,1,0.0404,0,0.611,0.71,123.019,181731,4
Drive-By Truckers,The Dirty South,Danko/Manuel,2aA2dydiBK7oKKyLMnKfbE,2004,0,0.596,0.349,6,-8.791,0,0.0264,0.000417,0.0808,0.237,111.341,347147,4
Clem Leek,Lifenotes,You’re So Very Far Away,6IhFOgNP7YeQ3PoI8kcRLn,2011,45,0.311,0.109,9,-17.777,1,0.0347,0.882,0.127,0.0775,137.049,179000,4
LostAlone,Stressed Vol. 2,Say No to the World,3jFLt7zzFdHSsIvWqWm5sV,2005,0,0.51,0.767,1,-4.871,0,0.0575,2.89e-06,0.279,0.676,121.975,188320,4
The Black Keys,Brothers (Deluxe Edition),Sinister Kid,5yLbCoM5OTgNZTHziFJkyA,2010,0,0.76,0.828,9,-7.277,1,0.0763,0.184,0.397,0.93,139.63,224533,4
Yuna,Nocturnal,Mountains,6bPKqgAuMQiQHsL9OAAMAV,2013,0,0.628,0.729,1,-5.784,0,0.0272,0.0456,0.0936,0.508,117.004,251027,4
Peter Bjorn and John,Electracoustic (Electronic Acoustic),Young Folks,2C05mj3y2hFJHJPlSI1vGo,2007,0,0.698,0.746,0,-7.986,1,0.0382,0.000803,0.116,0.638,138.137,281120,4
Bleachers,I Wanna Get Better,I Wanna Get Better,1RwwmiVtLAtPmxAqKVfwgG,2014,46,0.456,0.891,9,-7.004,1,0.106,7.99e-06,0.281,0.385,190.024,204400,4
Lorde,Yellow Flicker Beat (From The Hunger Games: Mockingjay Part 1),Yellow Flicker Beat - From The Hunger Games: Mockingjay Part 1,0GZoB8h0kqXn7XFm4Sj06k,2014,0,0.586,0.626,1,-8.448,1,0.0356,0.00038,0.113,0.0519,94.965,232507,4
Bombay Bicycle Club,"So Long, See You Tomorrow",Luna,2Nr1C6IbNHkVxXWc9l9QLB,2014,0,0.579,0.917,5,-5.4,1,0.048,0.000579,0.143,0.387,121.989,190867,4
Susanne Sundfør,Ten Love Songs,Fade Away,1FCpGvYEO81dHtc8ziUCs9,2015,42,0.575,0.796,11,-5.792,1,0.0303,0.207,0.14,0.638,99.979,198400,4
The Jungle Giants,Learn to Exist,Skin to Bone,4tnoiU12AhyJMj72boLYMn,2013,14,0.447,0.971,7,-2.784,1,0.0637,0.498,0.481,0.654,167.038,214240,4
Milo Greene,Parents' House,Parents' House,1OI8uThWxhAquGVR8eS4be,2014,11,0.596,0.806,8,-7.471,0,0.0411,0.866,0.355,0.202,120.029,250413,4
The Kooks,Listen,Bad Habit,3huV7eiNpaQlCB3LbZi9bB,2014,60,0.733,0.882,0,-4.199,0,0.0389,9.92e-06,0.131,0.854,123.071,221413,4
Elbow,The Take Off And Landing Of Everything,New York Morning,6ADh6olpF5MakJbj1l75Ki,2014,21,0.521,0.615,1,-8.282,0,0.0473,0,0.0856,0.156,76.513,319907,4
The Naked And Famous,In Rolling Waves,Hearts Like Ours,1GzeyDrul7da45BQASLiKL,2013,49,0.376,0.701,6,-5.604,0,0.0304,0.0931,0.0855,0.151,177.96,272053,4
Cold War Kids,Robbers & Cowards,Hang Me Up to Dry,0CILKPMt12CBXBJYksxUai,2006,0,0.508,0.921,11,-2.807,0,0.0314,0.00118,0.499,0.635,92.457,218787,4
Big Data,1.0,Dangerous (feat. Joywave),2BNUs6YvEj8edU2HdDxoYv,2013,0,0.757,0.578,0,-3.886,1,0.0386,0.00672,0.127,0.954,102.96,280427,4
Woodkid,Iron,Baltimore’s Fireflies,0L1YMWEl9M2YLdjNlvGtES,2013,0,0.215,0.377,4,-8.159,0,0.0312,0.725,0.0953,0.126,174.145,247400,4
London Grammar,If You Wait (Deluxe Version),Nightcall,47LHkzmcY4vnx69offVQ2Q,2013,0,0.318,0.289,9,-11.554,0,0.0309,0.000764,0.212,0.0895,100.062,270587,4
Regina Spektor,Begin to Hope (Special Edition),Samson,2bbhyUWJ5VjdfI3P4PRLu2,2006,48,0.49,0.193,11,-9.544,1,0.0421,9.74e-06,0.113,0.184,89.154,189507,4
Weezer,Everything Will Be Alright In The End,Back To The Shack,42YgaJLCehufTbH2orwBHM,2014,46,0.441,0.69,1,-5.214,1,0.044,7.43e-05,0.0375,0.642,171.907,185160,4
Of Monsters and Men,The Walking Dead (AMC’s Original Soundtrack – Vol. 1),Sinking Man - The Walking Dead Soundtrack,5Hd6DPGjqihEnWSiGRzqr6,2013,0,0.684,0.0646,10,-18.052,1,0.0522,1.86e-05,0.0789,0.334,95.99,166560,3
XYLØ,America,America,1HWQe9TChfNPt7I7ojbqjK,2015,0,0.58,0.65,0,-5.361,0,0.0329,0.000318,0.17,0.194,112.021,256712,4
alt-J,This Is All Yours,Left Hand Free,4iEOVEULZRvmzYSZY2ViKN,2014,66,0.697,0.877,3,-4.465,1,0.0462,0.00943,0.083,0.802,101.99,173631,4
alt-J,This Is All Yours,Every Other Freckle,0HV1cGoX5ASBlPA1pqH8fG,2014,0,0.528,0.707,2,-7.626,1,0.0822,0.0355,0.116,0.502,143.802,216004,4
Susanne Sundfør,The Brothel,The Brothel,0ZrRfFSH6kNp62zUXMDOlu,2010,34,0.287,0.091,10,-13.442,0,0.0412,0.000293,0.0851,0.0387,114.681,375693,4
alt-J,Every Other Freckle (Take a Daytrip Remix),Every Other Freckle - Daytrip Remix,2SZwg0hZD1hWoCIG9p2XRn,2015,0,0.51,0.654,0,-13.691,1,0.073,0.185,0.285,0.232,143.96,246875,4
Glee Cast,"Glee: The Music, Volume 4",Marry You,3IFo5x0HWlvRu0QIAtefor,2010,49,0.637,0.768,5,-6.888,1,0.0318,7.77e-06,0.161,0.459,144.914,225133,4
Snow Patrol,Up To Now,Set The Fire To The Third Bar,1Hs085AOaoXrknVZExcE80,2009,0,0.544,0.408,11,-6.873,0,0.026,0,0.0968,0.427,96.017,202520,4
Lenka,Lenka,Trouble Is a Friend,7hpxYEXTBQOAcXBJLgQIV2,2008,0,0.657,0.83,8,-5.174,1,0.0248,3.91e-05,0.122,0.653,118.026,215747,4
Lenka,Two,Everything at Once,01C6oknRM4lN0W9KXy6r26,2011,0,0.767,0.484,0,-8.005,1,0.0659,0.00649,0.415,0.842,145.033,157600,4
Muse,The Resistance,Resistance,1C2QJNTmsTxCDBuIgai8QV,2009,61,0.467,0.774,9,-6.569,0,0.0485,0.289,0.108,0.0916,135.006,346693,4
WALK THE MOON,Walk The Moon,Shiver Shiver,4LgIcna8LRrR3DOomihYMY,2012,41,0.629,0.721,11,-6.292,1,0.0326,1.41e-06,0.128,0.854,100.208,232733,4
Pink Floyd,Wish You Were Here [2011 - Remaster] (2011 Remastered Version),Wish You Were Here - 2011 Remastered Version,1wHSxWBfPr3GO31y8KGrWe,1975,0,0.481,0.262,7,-15.73,1,0.0414,0.0114,0.832,0.375,122.883,334744,4
Louis Armstrong,The Very Best Of Louis Armstrong,La vie en rose,0Yj7WP1MbAqQVQA5Na4I7E,1998,48,0.466,0.116,0,-9.831,1,0.0651,0.00979,0.116,0.375,70.106,204267,4
Of Monsters and Men,My Head Is An Animal,Your Bones,3ewKQAIFCLDk0mbhV0HjWE,2012,48,0.412,0.726,2,-6.159,0,0.0525,1.07e-06,0.246,0.33,116.63,249200,4
Boy & Bear,Harlequin Dream,Southern Sun,3m86z31Y6Gns8QyZcgQaSa,2014,0,0.538,0.716,0,-5.94,1,0.034,0.000234,0.182,0.53,118.32,281133,4
Henry Jackman,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),The Winter Soldier,5OqxuHIu8yCJkMIFW6SaGg,2014,0,0.243,0.384,6,-15.312,1,0.0403,0.938,0.461,0.0358,114.926,384667,4
Röyksopp,Melody AM,Poor Leno,5cxRbfQWrT4NZ2msbtSx4H,2001,31,0.562,0.813,10,-9.657,0,0.0354,0.299,0.255,0.79,123.779,237827,4
Röyksopp,Melody AM,Eple,0Zw4llKeB35SIKASy1aLtV,2001,32,0.68,0.849,6,-5.295,1,0.0444,0.0694,0.108,0.806,106.486,218320,4
Röyksopp,Junior,The Girl and the Robot,6VCqx14OVaX9uwSvC0PvAG,2009,47,0.511,0.899,9,-5.323,0,0.0601,0.000105,0.107,0.0773,121.0,268893,4
deadmau5,Strobe,Strobe - Radio Edit,6c9EGVj5CaOeoKd9ecMW1U,2010,52,0.649,0.706,8,-7.209,0,0.031,0.831,0.163,0.0736,128.032,214186,4
deadmau5,For Lack Of A Better Name,Ghosts 'n' Stuff,4ua0IepBEISCWwF8dTJvcU,2009,56,0.617,0.617,8,-6.941,1,0.122,0.0598,0.253,0.517,127.996,328253,4
deadmau5,> Album Title Goes Here <,Professional Griefers,47WNjXohtA1A6gY2zTKZ91,2012,50,0.729,0.486,1,-6.278,1,0.0728,0.266,0.245,0.642,128.015,246295,4
Broken Bells,Holding on for Life,Holding on for Life,5gPrOspTrxMNKKL44h40O2,2013,35,0.342,0.587,11,-7.273,0,0.0537,0.0995,0.207,0.484,168.847,236867,4
Asaf Avidan & the Mojos,One Day / Reckoning Song (Wankelmut Remix),One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],5HSkycOEtb9iQ7cg1Oyqmu,2012,0,0.821,0.676,3,-6.366,0,0.0547,0.0001,0.0927,0.559,119.012,212360,4
Daft Punk,Random Access Memories,Instant Crush (feat. Julian Casablancas),2cGxRwrMyEAp8dEbuZaVv6,2013,75,0.775,0.585,10,-9.516,0,0.0271,0.619,0.077,0.518,109.942,337560,4
Muse,The 2nd Law,Follow Me,6r9tjMWLv8fNdZKKTnqCEr,2012,52,0.279,0.817,3,-5.801,1,0.0586,2.01e-05,0.141,0.0842,135.258,230920,4
deadmau5,4x4=12,Some Chords,6yCNHyzseat7CeTbeGBNaa,2010,0,0.786,0.427,1,-8.015,1,0.0669,0.537,0.0734,0.42,128.005,443141,4
The Glitch Mob,We Can Make the World Stop - EP,We Can Make The World Stop,48n92l7OnLEURhalUBtsl7,2011,51,0.563,0.836,5,-5.891,0,0.0357,0.5,0.116,0.154,105.006,325909,4
The xx,xx,Islands,2SMn57cBVxoD4TArscpovk,2009,0,0.871,0.472,4,-11.077,1,0.0756,0.286,0.145,0.707,124.04,160720,4
CHVRCHES,Recover EP,Recover,2Do7zN9XiKxH0rKdE0r6LW,2013,0,0.266,0.663,4,-4.474,0,0.0508,0,0.36,0.17,84.075,225773,4
Tame Impala,Mind Mischief,Mind Mischief,7xku1G9ghG2gJkFpIMFkgX,2013,0,0.254,0.937,6,-3.175,1,0.0539,0.00326,0.374,0.813,161.483,271880,4
Sir Sly,Ghost,Ghost,0hYNp2ToJevj65HPNJzAAG,2013,0,0.498,0.777,4,-4.798,0,0.0575,0.721,0.105,0.375,84.999,216529,4
Justice,"Audio, Video, Disco.",Civilization,5HQDspxnwlx9RCJINFxeGZ,2011,0,0.575,0.625,9,-5.296,0,0.0345,0,0.0817,0.282,111.984,250826,4
MS MR,Candy Bar Creep Show,Bones,2wqs8x06yNZCTrLiqQRoLu,2012,0,0.663,0.715,1,-7.335,1,0.0502,9.48e-05,0.0886,0.35,114.918,254600,4
alt-J,An Awesome Wave (Deluxe Version),Taro,4e8KvQ6kLYr4ZnmZyNLwJO,2012,0,0.357,0.482,5,-10.627,1,0.0342,0.00417,0.0829,0.283,171.697,305107,4
Electric Guest,This Head I Hold,This Head I Hold,0NmZktFiG32p3WpR9flSru,2012,0,0.669,0.876,0,-4.88,1,0.0355,0.0163,0.207,0.963,80.963,176080,4
Foals,Holy Fire,My Number,4c9WmjVlQMr0s1IjbYO52Z,2013,0,0.639,0.744,6,-8.377,0,0.0368,0.000458,0.466,0.825,128.047,240533,4
Capital Cities,Perez Hilton presents Pop Up! #1,Safe and Sound - DiscoTech Remix,45lAVwA9olPEIGZP7seZGc,2012,20,0.709,0.843,0,-4.941,1,0.0328,0.000124,0.0815,0.699,121.985,273081,4
Empire of the Sun,We Are The People,We Are The People,1JqTcOjOn7gEpeC0JcRVPa,2009,44,0.671,0.784,4,-5.514,0,0.0303,0.0121,0.231,0.543,122.995,272175,4
STRFKR,Miracle Mile,While I'm Alive,3gptB3CkdAsd2vlCgznS8f,2013,0,0.71,0.696,9,-5.487,0,0.0305,0.419,0.28,0.8,100.005,228053,4
Cold War Kids,Robbers & Cowards,Hang Me Up To Dry,5SPle5kskzwlsK8YOGoqL2,2006,0,0.514,0.922,7,-2.635,1,0.032,0.000775,0.384,0.637,92.458,218787,4
Edward Sharpe & The Magnetic Zeros,Edward Sharpe & The Magnetic Zeros (Deluxe Edition),Better Days,0kOtSiyFsN6X9qvK7Yh66t,2013,0,0.541,0.884,10,-6.272,1,0.101,0.0473,0.281,0.481,97.188,265267,4
Peter Bjorn and John,Electronic Beats Collectables Volume 1 Digital,Young Folks,2f14Vwn28w1soYnolluueL,2007,0,0.672,0.857,0,-4.915,1,0.038,0.0009,0.16,0.685,138.153,278720,4
The xx,xx,Crystalised,6rxEjkoar48SssZePbtb2x,2009,0,0.763,0.484,11,-12.368,0,0.0311,0.393,0.0841,0.416,122.913,201947,4
"Kaskade, deadmau5",I Remember,I Remember,01DhoycMcqgGpYVjhd4Y6G,2009,12,0.643,0.679,2,-6.224,1,0.0315,0.055,0.777,0.59,127.973,200089,4
Gotye,Somebody That I Used To Know (feat. Kimbra) Remixes,Somebody That I Used To Know (feat. Kimbra) - Miami Nights 1984 remix,4uFFymZpuGADcGw9eLeGC7,2012,0,0.697,0.791,2,-8.14,0,0.033,0.0346,0.368,0.966,129.136,327062,4
Macklemore,The Unplanned Mixtape,And We Danced (feat. Ziggy Stardust),1FCQEg7wOK9IIBuxx63krr,2010,63,0.758,0.677,5,-6.598,1,0.0782,0,0.0954,0.713,124.998,246213,4
SBTRKT,Wonder Where We Land,NEW DORP. NEW YORK,2YKcA5ZkWQfVHd7bMIv4iw,2014,0,0.844,0.438,0,-10.564,1,0.264,0.00118,0.144,0.548,119.008,180576,4
WALK THE MOON,TALKING IS HARD,Sidekick,4is9iORYOEafLbo79ODEkO,2014,39,0.61,0.923,0,-4.654,1,0.0567,5.3e-05,0.0985,0.607,116.0,175067,4
Toby Keith,Clancy's Tavern,Red Solo Cup,5e6dtIvAF0ossZc9pYz86c,2011,0,0.578,0.565,4,-6.638,1,0.0719,0,0.173,0.822,164.431,226013,4
Disclosure,Settle (Special Edition),You & Me - Flume Remix,3W2ZcrRsInZbjWylOi6KhZ,2013,72,0.593,0.392,10,-6.872,0,0.0257,0.000114,0.131,0.25,75.065,282813,4
Vinyl Hearts,Vinyl Hearts - EP,I Am,494Quqh5So2qihm1R12LlK,2013,0,0.62,0.862,4,-6.474,1,0.0569,0,0.16,0.257,110.006,246815,4
Amber Run,5AM (Expanded Edition),Noah,5nkSkMyWeIKrDeRNOYOYFT,2015,36,0.415,0.666,0,-5.459,1,0.0346,0.000484,0.145,0.118,128.003,234093,5
Adham Shaikh,Refractions Vol1,Water Prayer Rasta mix ( Matt the Alien Remix ),1wjqK886ncl5DF0CjIVjeH,2012,31,0.779,0.699,6,-8.306,1,0.188,0.254,0.437,0.6,104.065,241893,4
MisterWives,Our Own House,Our Own House,5ufmXqULgMsDIDSkSaXw1E,2015,0,0.588,0.762,8,-4.661,1,0.0523,0.000218,0.051,0.452,125.776,232227,4
Taxicab Racers,Hunter/Beggar,Angel Eyes,7weszRMkgzydHd760xptqr,2010,19,0.487,0.891,9,-4.138,0,0.106,0.0225,0.118,0.384,125.077,282653,4
Gregory and the Hawk,The Boats&birds - EP,Boats & Birds,3VVyLteHZ5xmQrdlltkT89,2006,47,0.71,0.188,10,-18.477,1,0.0369,0.366,0.128,0.557,77.994,174027,3
Penny and Sparrow,Tenboom,Brothers,3i9tuE2ltSIY3tmKhcoJB5,2013,46,0.668,0.467,5,-10.914,1,0.0238,0.00758,0.124,0.259,91.961,226533,4
Daughter,If You Leave,Smother,3MH3oRNyFb5mNm663xcK7T,2013,0,0.491,0.139,1,-16.568,1,0.0327,0.11,0.115,0.109,125.086,241467,4
The Lumineers,The Lumineers (Deluxe Edition),This Must Be The Place - Naïve Melody,52Ak8i52LWZNO4psFQqETT,2012,44,0.635,0.222,7,-12.435,1,0.0265,0,0.1,0.412,98.439,230720,4
Ben Howard,Every Kingdom (Deluxe Version),Black Flies,6zZGFzAUk3g2Uae9fLYlDl,2011,0,0.573,0.35,8,-13.039,1,0.0291,0.00405,0.0896,0.112,132.063,381507,4
Of Monsters and Men,I Of The Storm,I Of The Storm,3SlHqMVCTeM6H4InDK9Cps,2015,0,0.382,0.475,2,-9.697,1,0.0327,0.0139,0.189,0.104,177.131,276867,4
Young Yeller,Young Yeller,War,6i3pHyT5VhprDlkGKwge0h,2014,0,0.27,0.34,9,-11.399,0,0.0332,0,0.319,0.0876,99.946,172250,4
Milk & Bone,Little Mourning,Pressure,4eZoKB5nXSWuPpyj6ZLRH4,2015,0,0.537,0.335,5,-9.828,1,0.0319,0.00894,0.0972,0.153,73.082,232600,4
ODESZA,Sun Models (feat. Madelyn Grant),Sun Models (feat. Madelyn Grant),3XoChkqo7Pi8UPEY8aMP5R,2014,0,0.529,0.601,8,-5.847,0,0.116,0.564,0.0959,0.458,119.857,160000,4
"ODESZA, Zyra",Say My Name,Say My Name,6nBA0mKYKB0OU2sMtbH4uw,2014,0,0.746,0.745,6,-7.364,0,0.0471,0.409,0.0759,0.35,115.04,262957,4
To Kill A King,Cold Skin,Cold Skin,2nRJZ3KfnqvKa9di3DCw2O,2013,0,0.521,0.586,9,-7.446,1,0.0393,2.33e-06,0.107,0.226,143.92,200440,4
To Kill A King,My Crooked Saint - EP,Bloody Shirt,6bhNTcFif9HnY26Edp7P3i,2011,0,0.311,0.669,4,-6.94,1,0.063,0.00683,0.0807,0.511,180.618,225387,4
To Kill A King,Cannibals with Cutlery,Choices,6JFDpfzI7ABR6RxkP64PHX,2013,0,0.387,0.379,5,-11.055,1,0.036,0.0406,0.114,0.285,140.958,390253,4
To Kill A King,Word of Mouth,Funeral,471Bd6833ff9mIDRpbK8fW,2012,0,0.466,0.565,8,-9.669,1,0.0649,0.0129,0.119,0.247,122.901,294348,4
Jars Of Clay,Inland,Left Undone,5jSpFrVQRnE3zsN33GlixT,2013,14,0.472,0.657,1,-9.039,1,0.0444,0.0237,0.0786,0.228,139.033,238318,4
Summer Heart,Hit Me Up Again,Hit Me Up Again,0P7RyohaihKIjkfRkYTKqH,2013,25,0.499,0.618,0,-10.509,0,0.0445,0.81,0.117,0.724,95.013,296842,4
Summer Heart,About A Feeling,A Million Times,3T7WKkZ54Sx5L4lnbUbpfu,2012,27,0.619,0.395,2,-13.62,0,0.0287,0.95,0.257,0.322,107.947,183271,4
Summer Heart,Please Stay,Simple Minds,6J6Dvh6HnccRETPxsCudUG,2011,1,0.552,0.657,11,-8.426,0,0.0341,0.892,0.159,0.744,92.982,248209,4
Alexandre Desplat,The Imitation Game (Original Motion Picture Soundtrack),The Imitation Game,0o9ivTBX7mjTnaUYF4Gk6t,2014,57,0.318,0.308,5,-13.676,0,0.0285,0.889,0.109,0.0592,103.925,157027,4
Hans Zimmer,Spirit: Stallion Of The Cimarron (Soundtrack),Homeland - Soundtrack Version (Main Title),7atVvD7F1alKaIrs734PSp,2002,0,0.36,0.361,0,-12.881,1,0.0288,0.905,0.106,0.0953,96.03,221827,3
MGMT,Oracular Spectacular,Time to Pretend,4iG2gAwKXsOcijVaVXzRPW,2007,71,0.438,0.94,2,-3.249,1,0.0452,0.0777,0.3,0.421,100.99,261000,3
Twenty One Pilots,Blurryface,Heavydirtysoul,7i9763l5SSfOnqZ35VOcfy,2015,69,0.613,0.873,7,-6.376,0,0.0449,0.00111,0.367,0.392,129.989,234813,4
Twenty One Pilots,Blurryface,Fairly Local,1s9xuJxhYM0LdVqksjegcg,2015,62,0.715,0.723,6,-5.993,0,0.0569,8.57e-05,0.084,0.479,114.985,207160,4
Twenty One Pilots,Blurryface,Tear in My Heart,3bnVBN67NBEzedqQuWrpP4,2015,73,0.655,0.632,2,-4.802,1,0.0489,0,0.0722,0.447,120.113,188493,4
Twenty One Pilots,Blurryface,We Don't Believe What's on TV,22OqansuvEMQu9W0EfiGTI,2015,63,0.547,0.936,9,-4.023,1,0.102,3.04e-06,0.172,0.642,120.003,177200,4
Twenty One Pilots,Blurryface,Message Man,4Oyl6oYSNeeZZP0OAxPVaU,2015,63,0.715,0.838,2,-6.077,0,0.118,0,0.15,0.497,120.007,240080,4
Twenty One Pilots,Blurryface,Hometown,40sRwFjfrRnaTdYPJIg4CP,2015,63,0.683,0.753,2,-5.564,0,0.0317,0.00208,0.357,0.389,120.03,234947,4
Twenty One Pilots,Blurryface,Not Today,7qxjGHW485TL8ciwkHD5MK,2015,60,0.77,0.706,2,-4.705,1,0.0302,0.00182,0.0985,0.527,115.011,238040,4
Twenty One Pilots,Blurryface,Goner,5P3yUXUC9rZPJPNmYGKEAz,2015,61,0.565,0.437,6,-7.68,0,0.0403,7.14e-06,0.0656,0.217,96.132,236733,3
Yeah Yeah Yeahs,IS IS,"Kiss, Kiss",5XnUulIgmMbXPLTiUAhn0o,2007,0,0.388,0.982,9,-4.336,1,0.245,0.000415,0.133,0.357,157.165,164173,4
Vampire Weekend,Vampire Weekend,Campus,7ui9Qq4JcPGcd3xWOeXhHp,2008,0,0.524,0.709,7,-5.874,1,0.0632,0.193,0.0849,0.584,108.68,176467,3
The Kooks,Konk,Do You Wanna,0YY9bJCAk7eJliNKvlxGV4,2008,41,0.425,0.864,9,-4.951,0,0.0593,1.71e-05,0.0901,0.769,138.222,245760,4
Death Cab for Cutie,Narrow Stairs,The Ice Is Getting Thinner,204974mkLcxFNtq6EXLsJx,2008,40,0.362,0.138,0,-12.201,1,0.0421,0.000468,0.11,0.0752,79.425,225200,3
Kings of Leon,Only By The Night,Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,2008,81,0.542,0.905,9,-5.653,1,0.054,0.0104,0.136,0.374,153.398,203347,4
M83,Saturdays = Youth,Too Late,5SlAEyfJOnDgCIkKb2jSoq,2008,0,0.227,0.178,11,-12.278,1,0.0363,0.738,0.0904,0.0719,189.843,299933,4
Vampire Weekend,Contra,Run,046knfAIKyTtsNHm88Xgh7,2010,0,0.617,0.749,2,-6.494,1,0.0591,0.0431,0.0626,0.822,113.483,232600,4
The Naked And Famous,"Passive Me, Aggressive You",The Sun,3biMQVil52sKP7Rwj8o7Rb,2010,38,0.589,0.485,0,-9.721,1,0.0325,0.00901,0.112,0.0355,123.992,236560,4
Grouplove,Never Trust a Happy Song,Slow,3DkJe7WzfORrqrwJjLIwAw,2011,36,0.294,0.797,3,-7.32,0,0.0585,0.0296,0.713,0.137,139.561,218427,4
Charli XCX,You're the One EP,Nuclear Seasons,2p3PqfEDwU4zA2WaD1CxzY,2012,18,0.614,0.967,9,-2.606,0,0.0466,0.00188,0.117,0.552,115.01,226053,4
Martin Solveig,Hello,Hello,54fyVsVauzPwruLvGnBe3i,2010,0,0.66,0.969,3,-3.63,1,0.0346,0.00225,0.116,0.48,127.989,191627,4
Martin Solveig,+ 1,+ 1 - Radio Edit,3nhRassnj7SrJ4wlOWDLEu,2015,0,0.767,0.807,11,-3.824,0,0.0368,0.0174,0.0932,0.715,124.941,193300,4
Martin Solveig,The Night Out EP,The Night Out - A-Trak vs Martin Rework,5yo0XLMmxCyx9s7wQzebwS,2012,17,0.546,0.915,1,-3.495,0,0.13,1.61e-06,0.327,0.658,127.991,232507,4
The Neighbourhood,Wiped Out!,The Beach,2u0CelO5c81XS7z3dGpHbS,2015,77,0.245,0.64,2,-7.426,0,0.0608,8.11e-06,0.0766,0.105,135.739,255133,4
Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,2015,69,0.609,0.435,11,-7.861,0,0.285,0,0.118,0.552,131.995,236738,4
Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),"Aaron Burr, Sir",6dr7ekfhlbquvsVY8D7gyk,2015,66,0.646,0.439,7,-10.837,1,0.818,0,0.0945,0.528,160.387,156631,4
Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),My Shot,4cxvludVmQxryrnx1m9FqL,2015,68,0.698,0.649,8,-6.764,1,0.415,0,0.0903,0.568,180.466,333154,4
Aly & AJ,Insomniatic,Like Whoa,1k73ULfwDahWakoDQPZhqr,2007,0,0.7,0.815,8,-4.991,0,0.0552,0.000934,0.0973,0.848,121.003,150827,4
The High Strung,¿Posible O' Imposible?,The Luck You Got,1x8D2YdP5pQrXX2cZmrWr8,2012,40,0.31,0.972,7,-3.663,1,0.197,6.38e-06,0.154,0.311,139.039,168213,4
Broken Bells,After the Disco,After the Disco,5KBU7oxkNJ0hDGby9A1plU,2014,30,0.729,0.74,9,-5.444,1,0.0258,0.0305,0.13,0.966,115.984,219293,4
MisterWives,Our Own House,Reflections,6MByWSkfqebVmpPw3pA1uR,2015,0,0.682,0.681,2,-5.435,1,0.0291,0.0162,0.101,0.577,111.037,186440,4
Tide of Mind,Tide of Mind,My Reign,30Nbkm4Or8ewqYtpDbX0yQ,2015,0,0.311,0.905,11,-5.842,1,0.0497,0.111,0.315,0.317,120.091,356630,4
Sharon Van Etten,Tramp (Deluxe Edition),Serpents - Demo,54TbgZjTIl5ACMgBblalDk,2012,0,0.446,0.403,9,-7.147,0,0.0331,0.0116,0.106,0.15,113.859,345347,4
The Killers,Sam's Town,Read My Mind,3iyjOwyySLRDEW2tqP7MhX,2006,0,0.543,0.917,1,-3.391,1,0.0444,7.76e-05,0.104,0.329,132.246,246840,4
Mother Mother,O My Heart,Ghosting,6sDNWjALN1DBf7UVapWfUb,2008,0,0.606,0.618,11,-5.1,1,0.0258,0.0019,0.108,0.237,92.061,285987,4
James Horner,AVATAR Music From The Motion Picture Music Composed and Conducted by James Horner,"Becoming one of ""The People"" Becoming one with Neytiri",1UBd7aWHZCz8yirI9KCvAU,2009,55,0.0993,0.0902,1,-26.307,1,0.0428,0.85,0.0745,0.0382,71.062,463707,3
Bastille,Fake It,Fake It,4snjMJm9rwwDixFd5v1xp4,2016,0,0.596,0.731,0,-4.691,0,0.0467,2.32e-06,0.197,0.217,145.0,244136,4
Fleet Foxes,Fleet Foxes,He Doesn't Know Why,2xa35aj67lT8L4teMR64XK,2008,0,0.507,0.556,1,-5.53,1,0.0297,4.56e-05,0.339,0.464,93.951,200493,4
Joshua Radin,We Were Here,Winter,4VuHWU01C36BUaN1adNi5M,2006,50,0.258,0.214,4,-15.255,1,0.0366,0.000362,0.141,0.404,170.275,203773,4
Marianas Trench,Marianas Trench,No Place Like Home,7DJYqr5P8WuMG3NN4SToC6,2011,0,0.329,0.619,0,-6.257,1,0.0668,0,0.325,0.284,134.522,399880,4
Bastille,All This Bad Blood,Laughter Lines,3D8BHRb8r4tE494LrtXffE,2013,45,0.473,0.643,1,-6.419,0,0.033,0.000674,0.0781,0.175,142.065,248040,4
Tom Odell,Another Love (Zwette Edit),Another Love - Zwette Edit,5snyhxAh55A2wlNRH7VVZJ,2013,66,0.87,0.554,4,-5.828,0,0.0635,0.0739,0.115,0.462,123.998,394573,4
Night Terrors of 1927,Guilty Pleas EP,Young and Vicious,1hklcQ93WQX4YZ6ANMKm2l,2013,11,0.531,0.734,10,-6.446,1,0.0378,6.72e-06,0.123,0.415,138.04,212640,4
